"group","names","p.value","FDR","summary.AUC","AUC.VEGFA.","AUC.Surface.epithelium","AUC.Outer.surface","AUC.Crypt","AUC.FDCSP.epithelium","AUC.Basal.cells"
"Surface epithelium","NUP155",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","TMEM44-AS1",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.0137741046831956,0.00980392156862745
"Surface epithelium","FCF1",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00784313725490196
"Surface epithelium","CDC6",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","ITGA5",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","TNFRSF18",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","MRGBP",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.0137741046831956,0.00980392156862745
"Surface epithelium","GCC1",1,1,0.00710059171597633,0.00294117647058824,NA,0.031496062992126,0.00710059171597633,0.0110192837465565,0.00980392156862745
"Surface epithelium","UTP20",1,1,0.00710059171597633,0.00294117647058824,NA,0.031496062992126,0.00710059171597633,0.0110192837465565,0.00980392156862745
"Surface epithelium","STXBP4",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","TIMM8A",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","RHPN1",1,1,0.00710059171597633,0.00294117647058824,NA,0.031496062992126,0.00710059171597633,0.0110192837465565,0.00980392156862745
"Surface epithelium","CA5B",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","P2RY1",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","PDK4",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00784313725490196
"Surface epithelium","HSPA4L",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00784313725490196
"Surface epithelium","L3MBTL4",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","CAV2",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00784313725490196
"Surface epithelium","IGSF3",1,1,0.00710059171597633,0.00294117647058824,NA,0.015748031496063,0.00710059171597633,0.00275482093663912,0.00980392156862745
"Surface epithelium","IMMT",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","SCRN2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0330578512396694,0.00980392156862745
"Surface epithelium","RBM12",1,1,0.00591715976331361,0.00882352941176471,NA,0.0236220472440945,0.00591715976331361,0.0165289256198347,0.00980392156862745
"Surface epithelium","PTPN9",1,1,0.00591715976331361,0.0147058823529412,NA,0.0078740157480315,0.00591715976331361,0.0137741046831956,0.0117647058823529
"Surface epithelium","SLC66A3",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00826446280991736,0.00784313725490196
"Surface epithelium","TUBGCP6",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0137741046831956,0.00980392156862745
"Surface epithelium","FLOT2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","HCCS",1,1,0.00591715976331361,0.0147058823529412,NA,0.0078740157480315,0.00591715976331361,0.0137741046831956,0.0117647058823529
"Surface epithelium","CKAP2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","MTA2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ATPAF1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PTPMT1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","MYADM",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PELO",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","ANKRD39",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0137741046831956,0.00784313725490196
"Surface epithelium","FH",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ACTR8",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","IFT74",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","RPP40",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","LYRM4",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.00826446280991735,0.00784313725490196
"Surface epithelium","RIOK2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PKIG",1,1,0.00591715976331361,0.0117647058823529,NA,0.0393700787401575,0.00591715976331361,0.0220385674931129,0.00784313725490196
"Surface epithelium","SAP130",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PRPF4",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","C10orf88",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","BHLHE41",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TRIM66",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","FADD",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ZNF414",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","SEPHS1",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","RAB43",1,1,0.00591715976331361,0.0117647058823529,NA,0.0393700787401575,0.00591715976331361,0.0220385674931129,0.00784313725490196
"Surface epithelium","AC025181.2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","GTPBP4",1,1,0.00591715976331361,0.0205882352941176,NA,0.0236220472440945,0.00591715976331361,0.0385674931129477,0.0196078431372549
"Surface epithelium","FARSB",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","GRAMD1A",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","WDR41",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00275482093663912,0.00784313725490196
"Surface epithelium","LY9",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0192837465564738,0.00784313725490196
"Surface epithelium","CFAP36",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","HHEX",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0247933884297521,0.00588235294117647
"Surface epithelium","CENPW",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","DUSP2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","AC090152.1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CNOT10",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","BCL2L12",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0137741046831956,0.00784313725490196
"Surface epithelium","PROSER1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CYB5B",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","KLF7",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0137741046831956,0.00784313725490196
"Surface epithelium","DOCK10",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TFB1M",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","YJU2",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ALDH7A1",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","NAPB",1,1,0.00591715976331361,0.0117647058823529,NA,0.0393700787401575,0.00591715976331361,0.0220385674931129,0.00784313725490196
"Surface epithelium","ZNF467",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","EPHB6",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TRIM41",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","GET1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","CSTF2T",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CA11",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PPT1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","VAMP4",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PICK1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","MIF4GD",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ARHGAP25",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.0137741046831956,0.00784313725490196
"Surface epithelium","POLR3F",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CFAP410",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TESPA1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","POLG",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","GNPNAT1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ACBD3-AS1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0247933884297521,0.00784313725490196
"Surface epithelium","ZDHHC16",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PRR12",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","VAC14",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CIC",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0247933884297521,0.0117647058823529
"Surface epithelium","CERS5",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","JRKL",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","LINC02193",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","NDRG3",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","RITA1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0137741046831956,0.00784313725490196
"Surface epithelium","MYO1F",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PLCD1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TCF19",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ATP2B1-AS1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TMEM116",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","SSX2IP",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","TOGARAM1",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","PGM2L1",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","UPK1B",1,1,0.00591715976331361,0.0117647058823529,NA,0.0393700787401575,0.00591715976331361,0.0192837465564738,0.00784313725490196
"Surface epithelium","MLLT1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","WASHC5",1,1,0.00591715976331361,0.00882352941176471,NA,0.015748031496063,0.00591715976331361,0.0110192837465565,0.00784313725490196
"Surface epithelium","KIAA1958",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ATP13A1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ZNF805",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","ZCCHC3",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","DDX3Y",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","INTS4",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CD247",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","USP9Y",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","LINC00861",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","GPALPP1",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00588235294117647
"Surface epithelium","AC008105.3",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0137741046831956,0.00784313725490196
"Surface epithelium","NNT",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","AC026401.3",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","LAX1",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CEP97",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","WDR77",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.0165289256198347,0.00784313725490196
"Surface epithelium","HAUS5",1,1,0.00591715976331361,0.00882352941176471,NA,0.0236220472440945,0.00591715976331361,0.0110192837465565,0.00784313725490196
"Surface epithelium","METTL2A",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CASK",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","C6orf136",1,1,0.00591715976331361,0.0117647058823529,NA,0.0236220472440945,0.00591715976331361,0.0247933884297521,0.00784313725490196
"Surface epithelium","TNFRSF4",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","P4HTM",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","FCRL4",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","HELLPAR",1,1,0.00591715976331361,0.00882352941176471,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","CDC37L1",1,1,0.00591715976331361,0,NA,0,0.00591715976331361,0.00826446280991736,0.00392156862745098
"Surface epithelium","GCSH",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.0137741046831956,0.00980392156862745
"Surface epithelium","ARMH4",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.00275482093663912,0.00980392156862745
"Surface epithelium","HYI",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.00275482093663912,0.00784313725490196
"Surface epithelium","PGGT1B",1,1,0.00591715976331361,0.00294117647058824,NA,0,0.00591715976331361,0.0192837465564738,0.00392156862745098
"Surface epithelium","WWOX",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.0192837465564738,0.00588235294117647
"Surface epithelium","CBLL1",1,1,0.00591715976331361,0,NA,0,0.00591715976331361,0.0165289256198347,0.00196078431372549
"Surface epithelium","SGMS1",1,1,0.00591715976331361,0.00294117647058824,NA,0,0.00591715976331361,0.0247933884297521,0.0117647058823529
"Surface epithelium","TDRD7",1,1,0.00591715976331361,0.00294117647058824,NA,0,0.00591715976331361,0.00826446280991736,0.00392156862745098
"Surface epithelium","PLLP",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.00275482093663912,0.00980392156862745
"Surface epithelium","AC010642.2",1,1,0.00591715976331361,0.00294117647058824,NA,0.031496062992126,0.00591715976331361,0.0110192837465565,0.00588235294117647
"Surface epithelium","PLAU",1,1,0.00591715976331361,0.0117647058823529,NA,0,0.00591715976331361,0.0358126721763085,0.0176470588235294
"Surface epithelium","OXCT1",1,1,0.00591715976331361,0,NA,0,0.00591715976331361,0.00550964187327824,0.00196078431372549
"Surface epithelium","C11orf91",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.0165289256198347,0.00392156862745098
"Surface epithelium","LHFPL2",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.00275482093663912,0.00980392156862745
"Surface epithelium","TRERF1",1,1,0.00591715976331361,0.00294117647058824,NA,0,0.00591715976331361,0.00826446280991736,0.00392156862745098
"Surface epithelium","MUC22",1,1,0.00591715976331361,0.00294117647058824,NA,0.015748031496063,0.00591715976331361,0.0275482093663912,0.0117647058823529
"Surface epithelium","ILK",1,1,0.00591715976331361,0,NA,0,0.00591715976331361,0.0220385674931129,0.00588235294117647
"Surface epithelium","RGS16",1,1,0.00591715976331361,0.0117647058823529,NA,0.0078740157480315,0.00591715976331361,0.00550964187327824,0.00784313725490196
"Surface epithelium","NIPSNAP3A",1,1,0.00591715976331361,0.00294117647058824,NA,0,0.00591715976331361,0,0.00392156862745098
"Surface epithelium","POLD2",1,1,0.00591715976331361,0,NA,0,0.00591715976331361,0,0.00196078431372549
"Surface epithelium","CYSTM1",1,1,0.00550964187327824,0.00588235294117647,NA,0.015748031496063,0.0189349112426036,0.00550964187327824,0.0196078431372549
"Surface epithelium","EBAG9",1,1,0.00473372781065089,0.0117647058823529,NA,0.0236220472440945,0.00473372781065089,0.0110192837465565,0.00784313725490196
"Surface epithelium","TRNT1",1,1,0.00473372781065089,0.0117647058823529,NA,0.0078740157480315,0.00473372781065089,0.0137741046831956,0.0117647058823529
"Surface epithelium","SDR39U1",1,1,0.00473372781065089,0.0117647058823529,NA,0.0236220472440945,0.00473372781065089,0.0137741046831956,0.00784313725490196
"Surface epithelium","DNMT3A",1,1,0.00473372781065089,0.0117647058823529,NA,0.0078740157480315,0.00473372781065089,0.00275482093663912,0.00784313725490196
"Surface epithelium","EXOG",1,1,0.00473372781065089,0.00588235294117647,NA,0.0078740157480315,0.00473372781065089,0.00550964187327824,0.00784313725490196
"Surface epithelium","BRCA2",1,1,0.00473372781065089,0.00882352941176471,NA,0.0078740157480315,0.00473372781065089,0.0165289256198347,0.00784313725490196
"Surface epithelium","PTPRE",1,1,0.00473372781065089,0.00882352941176471,NA,0.0078740157480315,0.00473372781065089,0.00550964187327824,0.00784313725490196
"Surface epithelium","MPEG1",1,1,0.00473372781065089,0.0117647058823529,NA,0.0078740157480315,0.00473372781065089,0.00550964187327824,0.00784313725490196
"Surface epithelium","MTX3",1,1,0.00473372781065089,0.0117647058823529,NA,0.0078740157480315,0.00473372781065089,0.00550964187327824,0.00784313725490196
"Surface epithelium","GPN1",1,1,0.00473372781065089,0.0117647058823529,NA,0.0078740157480315,0.00473372781065089,0.00550964187327824,0.00784313725490196
"Surface epithelium","FCER1G",1,1,0.00473372781065089,0.0117647058823529,NA,0.0236220472440945,0.00473372781065089,0.0137741046831956,0.00784313725490196
"Surface epithelium","FSCN1",1,1,0.00473372781065089,0.00294117647058824,NA,0.015748031496063,0.00473372781065089,0.00275482093663912,0.00588235294117647
"Surface epithelium","KRTCAP3",1,1,0.00473372781065089,0.00294117647058824,NA,0.031496062992126,0.00473372781065089,0.0110192837465565,0.00980392156862745
"Surface epithelium","DAPL1",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.0137741046831956,0.00392156862745098
"Surface epithelium","ACOT13",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.00826446280991736,0.00392156862745098
"Surface epithelium","RFX1",1,1,0.00473372781065089,0.0117647058823529,NA,0,0.00473372781065089,0.0330578512396694,0.0156862745098039
"Surface epithelium","FCHO1",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.0137741046831956,0.00588235294117647
"Surface epithelium","RIDA",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0,0
"Surface epithelium","AC015802.6",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0.00550964187327824,0.00196078431372549
"Surface epithelium","AGMAT",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0,0
"Surface epithelium","RGS14",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0,0
"Surface epithelium","DAB2IP",1,1,0.00473372781065089,0.00294117647058824,NA,0.015748031496063,0.00473372781065089,0.0330578512396694,0.0117647058823529
"Surface epithelium","STRIP1",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.0137741046831956,0.00588235294117647
"Surface epithelium","VPS37C",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0.0137741046831956,0.00588235294117647
"Surface epithelium","HCAR2",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.0137741046831956,0.00588235294117647
"Surface epithelium","TFAP2C",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.0137741046831956,0.00588235294117647
"Surface epithelium","EVI5L",1,1,0.00473372781065089,0,NA,0.015748031496063,0.00473372781065089,0.0220385674931129,0.00588235294117647
"Surface epithelium","LAGE3",1,1,0.00473372781065089,0,NA,0.015748031496063,0.00473372781065089,0.00550964187327824,0
"Surface epithelium","TRMT61B",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0.0110192837465565,0
"Surface epithelium","CYP2S1",1,1,0.00473372781065089,0.00294117647058824,NA,0,0.00473372781065089,0.0137741046831956,0.00588235294117647
"Surface epithelium","GPRC5B",1,1,0.00473372781065089,0.00294117647058824,NA,0.015748031496063,0.00473372781065089,0.0220385674931129,0.00588235294117647
"Surface epithelium","TTN",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0,0
"Surface epithelium","LINC01480",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0,0
"Surface epithelium","KLF9",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0,0
"Surface epithelium","BTBD9",1,1,0.00473372781065089,0,NA,0,0.00473372781065089,0.0110192837465565,0
